's	34_300_373_391_647_744
respond	621_672
run	818
rural	309
russia	43
sadani	235
salvador	287_354
sample	804
say	48_144_248_288_335_430_491_687
school	79_817_845
security	667
see	208
sell	463_469
send	66
set	557
she	431_718_723
shia	215
sick	155
sign	264
similar	227
small	263
smoke	70_108
soldier	317
some	249_830
southeastern	14_138
special	313_708
spelling	788_826
spokesman	245
start	306
state	35_85
stay	92
stéphane	246
suggest	519
supervise	195
surround	181
suspect	643
sydney	633
syrian	163_198
take	793
talk	279
target	338
test	789_827_839
than	23_564
that	90_274_397_520_547_617_651_786_829
the	26_52_55_58_64_72_76_83_96_104_130_137_141_168_177_192_197_213_231_242_268_283_298_312_331_346_358_363_371_376_386_401_410_417_438_446_451_481_494_506_515_531_545_553_579_599_607_614_618_658_666_674_682_702_728_734_750_765_771_811_823_832_835_838_850
there	696
they	49_158_336_760
thing	496
those	251
though	95
threat	624_677
time	616
to	149_296_367_380_400_419_433_455_459_464_479_483_504_508_535_539_574_581_591_622_673_690_791_844_846
today	586_721
town	164_169_217_233
toxic	107
trail	821
trudeau	390_414
turf	368
turnbull	686
two	166_179
uk	766
under	101_529
underway	148
unit	295
united	142_243
up	538_558
urgent	256
us	546
use	474_510_848
veracruz	84
volkswagen	521
vw	571
walkabout	732
want	432
war	369
weapon	329
wednesday	203_254
week	852
when	466_815
which	304_530
who	343_461
will	320_662_697_710_724_748_761
windsor	739
with	3_322_457_478_598_733_780
word	836
work	456
world	364_512
worst	495
would	337_502
wound	153
year	639
young	498
